,feature,Ranking
8397,DSCR3,51
8398,SPRED1,45
8399,C19orf76,9
8400,TLX3.4,22
8401,FLJ39609,53
8402,PRPS1L1,17
8403,DAO.1,5
8404,IL1RAPL1.1,94
8405,TGOLN2.1,85
8406,PLA2G4D,55
8407,KSR2,109
8408,LRP1B,17
8409,HSD17B4.1,21
8410,CGB8,70
8411,POLR2J4.2,64
8412,MAPKAPK3,87
8413,SFRP2.1,11
8414,DIS3L2.2,28
8415,PAPLN,118
8416,CHD1L.3,3
8417,KAL1.1,79
8418,RNF160,131
8419,FAM73B.1,95
8420,SYT6.1,24
8421,ZNF530,24
8422,JAM3,89
8423,STX1B,116
8424,SHQ1.3,104
8425,SECISBP2L.1,58
8426,VPS36,103
8427,TSR2,54
8428,C1orf56,41
8429,DCBLD2.1,1
8430,GRIP1.1,17
8431,RAD21L1.3,107
8432,KCNB2,47
8433,ATP7A,47
8434,BAG3,116
8435,REG1A,13
8436,FRAT1.2,1
8437,NUPL2,58
8438,ERCC5.1,28
8439,EIF3J,43
8440,YKT6.1,37
8441,PIP,114
8442,BMX,61
8443,DTX1,44
8444,GPR120.1,89
8445,JAGN1.2,110
8446,ZNF735.1,78
8447,NXT1.3,107
8448,SMAD4.1,33
8449,COPS4.2,1
8450,LOC285370.1,65
8451,DDX58,28
8452,5-Sep,112
8453,KIAA1530.1,10
8454,RAB11B.1,41
8455,VPS72,1
8456,SEMA3F,38
8457,SLC9A8.1,1
8458,ZDHHC17,23
8459,TAAR6,51
8460,PIK3C3.2,92
8461,MANSC1,3
8462,CCDC114,99
8463,SHKBP1.1,77
8464,C5orf28.1,37
8465,RAP2C.1,129
8466,ZNF432.2,15
8467,C10orf107,120
8468,ZNF391.1,18
8469,KLHL24,72
8470,CIB3,3
8471,PPP1R15B.3,36
8472,UNC5C,35
8473,MARCH11.1,35
8474,ZNF792,131
8475,TAF1B,65
8476,EMID2.4,27
8477,SRP72.1,54
8478,CAPN11,1
8479,RAB18.1,90
8480,LOC100271836,91
8481,ZZZ3.1,24
8482,CDC6.1,118
8483,ANKRD13B.1,114
8484,C10orf75,1
8485,B3GNT4,110
8486,PDXP,123
8487,TMEM192.1,8
8488,DRG2,131
8489,MIR656,112
8490,C1QL2,18
8491,PGGT1B.1,60
8492,SLC27A4,22
8493,SS18L2,67
8494,MPEG1,55
8495,LIMK2.1,1
8496,LGALS3BP,69
8497,DGAT1.1,101
8498,HS3ST3A1,96
8499,MFSD3.1,69
8500,MIR375,131
8501,NCRNA00087,116
8502,C16orf72,109
8503,OR2Y1,57
8504,SEPT9.2,34
8505,MIXL1.1,119
8506,SLC25A22,1
8507,TOMM22.1,82
8508,KIAA1632.2,31
8509,TTC1.3,130
8510,TCEANC.1,126
8511,LOC153328.1,81
8512,FLRT2.1,1
8513,HCG27.3,21
8514,RNF169.1,108
8515,CDC42EP4,72
8516,RAPGEF1,1
8517,TTC35,102
8518,MED4.1,114
8519,ARHGEF17.3,1
8520,MBTPS2.2,61
8521,ZNF433.3,23
8522,ZSCAN23.1,89
8523,EPRS.2,125
8524,ZNF514.2,95
8525,TMEM97.2,34
8526,NEAT1.1,131
8527,CWF19L1.2,40
8528,FAM47C,30
8529,WDR18.1,131
8530,ZNF354B,120
8531,FAF2.1,122
8532,MIR365.2.1,50
8533,CALCB.1,74
8534,SEMA3E,72
8535,HNRNPA0.3,51
8536,ZNF492,113
8537,RNF146.1,87
8538,HOMER1,117
8539,SPSB4,33
8540,C7orf23.1,30
8541,ADCY8.1,11
8542,ATOH1.1,44
8543,NADSYN1.2,74
8544,IL17RD,108
8545,PCBD2.2,42
8546,JMJD8,7
8547,DENND1C,91
8548,UTP20.1,111
8549,USP45,84
8550,C8orf48,21
8551,LIMK1,91
8552,PLSCR1,8
8553,ETS1,60
8554,WNT6,45
8555,CCNL1,6
8556,REM2,20
8557,SPATA18.1,38
8558,LOC148696,41
8559,HEBP2.3,93
8560,RADIL,25
8561,RAD21.2,109
8562,WDR88.1,98
8563,ALMS1P.1,95
8564,CCDC79.1,95
8565,RPS15,78
8566,BAT5.3,23
8567,SRD5A2.1,84
8568,KIDINS220.1,14
8569,RPLP2.1,100
8570,NPY.1,89
8571,VGF,50
8572,TNKS.2,60
8573,BIN2.3,1
8574,MCAM.3,36
8575,POTED,129
8576,TCAP.2,1
8577,TCP10L,49
8578,SLC26A2.2,28
8579,SLC35E1.1,130
8580,FBXO30.1,43
8581,PIP4K2B,6
8582,RPS21,3
8583,CCDC146.2,123
8584,RNF187,126
8585,TMEM26,1
8586,CCNB1.1,47
8587,MAP3K7IP3,75
8588,FRMD8,41
8589,PRDM14.2,21
8590,KIAA1984,1
8591,ZP1.1,10
8592,SLC6A3.1,106
8593,ZNF248,6
8594,KCNJ10,5
8595,ST8SIA3,78
8596,ZNF20.1,59
8597,SLC25A2.4,91
8598,ARF4.1,100
8599,ETV2,97
8600,CNKSR3,24
8601,FAM190B,69
8602,CCAR1,77
8603,NKX2.6.2,91
8604,PDCL2,101
8605,CCDC19.1,112
8606,PI4K2B.2,61
8607,SHISA2.1,86
8608,SLC35F5,26
8609,NFE2,103
8610,LAMB2.1,98
8611,C20orf56,8
8612,GBE1.1,25
8613,AAK1,96
8614,TBCD.2,56
8615,ANO10.1,54
8616,OVCH2.1,7
8617,PPFIA2.2,49
8618,ZNF512.2,65
8619,VIPR1.3,55
8620,UBXN1.2,118
8621,VAMP4.2,69
8622,GLIPR1L2.1,24
8623,SCAF1,128
8624,ZNF536,93
8625,SNRNP70,86
8626,PPP1R12C,1
8627,CTBS.1,5
8628,MAGEA5,1
8629,DBR1.1,70
8630,IL1RAPL2,44
8631,MCOLN2.2,83
8632,DEFB135,87
8633,METTL14,128
8634,STK10.1,117
8635,SLC9A11,98
8636,TRIB1,131
8637,FNTB.1,2
8638,RAB40AL.1,23
8639,ZNF296.1,49
8640,L3MBTL2.3,88
8641,GTF2B,25
8642,LOC285370.2,109
8643,ADSSL1.2,128
8644,ZNF346.2,72
8645,TMEM209.1,98
8646,EIF3F,82
8647,FAIM2,93
8648,LOC202181,1
8649,UBE2E2.1,42
8650,MAP3K15.2,39
8651,KRT17,1
8652,LOC149837,37
8653,MIR29C,117
8654,RRAGD,1
8655,C1orf86.1,75
8656,ATP6V1B2.2,93
8657,SNAPC1.1,4
8658,EPAS1.1,106
8659,SLC4A11.1,71
8660,TRPS1.1,79
8661,RAET1G.1,44
8662,TET1.1,66
8663,WDR88.2,75
8664,WDR55.2,129
8665,TMEM229B.1,39
8666,EGR1.1,122
8667,NPY5R.2,37
8668,NUP205.2,15
8669,APC.3,11
8670,GALNT7,105
8671,GGTLC1,116
8672,C12orf10.1,60
8673,PAPOLA.1,131
8674,SEMA3A.3,79
8675,ADM,126
8676,LOC113230.2,22
8677,MIR655,28
8678,FAM24A,16
8679,CBLN4.2,17
8680,C7orf23.2,1
8681,C9orf44,106
8682,TMEM216.1,93
8683,KRI1.3,8
8684,SFRS8,43
8685,CHCHD1.1,1
8686,FADS6.2,35
8687,C5orf49.2,85
8688,ZNF329,105
8689,APC.4,58
8690,KIAA1875.1,112
8691,HS3ST2.1,48
8692,ENPP1.1,47
8693,ST18.1,82
8694,ZNHIT2.1,101
8695,PPIA.2,1
8696,PEMT.1,112
8697,CPEB4.3,22
8698,ZMAT2.1,34
8699,MTHFD2L.2,76
8700,ZNF470,1
8701,OR2B11,54
8702,NPBWR2,27
8703,CCNA2.1,58
8704,SF3B5.3,51
8705,IDH3A.1,66
8706,HLA.H,12
8707,BLOC1S1,99
8708,C17orf61.1,6
8709,DAAM1.3,122
8710,MAGEA5.1,81
8711,AQP10,94
8712,BTAF1,49
8713,MOBKL1A.1,11
8714,C9orf125,91
8715,SLITRK1.1,38
8716,SIX3,121
8717,HTR3B.1,131
8718,KCNT1,123
8719,C7orf23.3,63
8720,SFRS6.1,1
8721,ZNF560.2,22
8722,ASB16,1
8723,UNC5C.1,35
8724,ELFN1.2,90
8725,CRISPLD1.1,108
8726,PRIC285,1
8727,CYB5B.2,128
8728,PPAPDC1A.2,122
8729,LOC731789.1,88
8730,C11orf46.2,109
8731,TAF10.2,128
8732,MSX2.1,1
8733,RPL39,123
8734,TBX6,112
8735,NOL11,13
8736,ANO8.1,128
8737,DHX58.2,58
8738,HLA.DPB1,28
8739,PRR15,12
8740,S1PR2,1
8741,CELA2A,45
8742,ISOC1,16
8743,IL10RB,16
8744,BMP8A.1,86
8745,TSPAN12.1,88
8746,GBE1.2,115
8747,TMBIM4.1,21
8748,TXN2.2,95
8749,TOP3B.3,58
8750,UTP11L,97
8751,XIAP.4,33
8752,PRUNE2,66
8753,RCOR2,108
8754,TRAIP.1,94
8755,HLX.1,24
8756,ADORA2A.2,32
8757,TMC2.1,30
8758,CWH43.1,1
8759,SCAND3.1,12
8760,HNF4G,89
8761,ENPP1.2,51
8762,MATN3.1,8
8763,FGF6.1,113
8764,LMF1.1,50
8765,TSN.2,18
8766,FBXL12,22
8767,BCL2L13.2,1
8768,DECR1.1,78
8769,LZTS1.1,1
8770,STK32B.1,1
8771,SUSD1,85
8772,C17orf28.2,1
8773,KIAA0100,1
8774,EHD3.2,129
8775,ZSCAN23.2,43
8776,MST1P9,1
8777,RNPEP.1,48
8778,ZNF488.1,1
8779,HTR6.1,73
8780,AMIGO1,8
8781,FAM46A.2,73
8782,MARCH1.1,34
8783,UTP23.2,126
8784,GRN.2,23
8785,C11orf51,50
8786,SCGN.1,104
8787,NAP1L4.3,10
8788,C2CD4C,9
8789,USP44,103
8790,SLC6A16.1,130
8791,RDH14.1,17
8792,CORO1A.1,83
8793,TXNRD1.1,23
8794,WDR60.1,83
8795,ACTG1.1,74
8796,SPAG5.1,1
8797,KHDRBS2.3,38
8798,EFNB1.1,1
8799,MNS1,35
8800,PIGU.1,54
8801,C6orf64.1,1
8802,ACADS,14
8803,PHB.1,64
8804,C8orf85,55
8805,PTN,31
8806,PITX3,108
8807,ZC3H12C,4
8808,HDAC6,17
8809,GINS2,122
8810,HOXB1.2,78
8811,NDP,82
8812,FADS6.3,120
8813,CA5BP.2,53
8814,ARFGAP2.3,91
8815,CDC23.3,40
8816,THEM4,52
8817,MAGT1.1,110
8818,ATG2A.3,48
8819,TRIM38,1
8820,FAHD2B,37
8821,NMBR,60
8822,RNF152.1,28
8823,MN1,53
8824,DHX9,1
8825,CPSF6,1
8826,PNMA1,52
8827,SNORD115.13,121
8828,CCDC153,14
8829,PRPF3.1,1
8830,CA5B.1,14
8831,RP9P.1,33
8832,GOLT1A,70
8833,LASS3.2,95
8834,PPFIBP2,40
8835,FIGNL2.1,125
8836,CDK5R2.1,45
8837,C15orf26.1,100
8838,RNF144B.1,113
8839,SULT1C4,70
8840,SPSB4.1,3
8841,AMIGO1.1,122
8842,ZNF184,43
8843,TALDO1.1,28
8844,ZDHHC11.1,11
8845,C1QA,23
8846,C12orf10.2,90
8847,HOXB1.3,128
8848,GAL,79
8849,NPFF,59
8850,IER3.1,1
8851,SLC6A11.1,85
8852,SMYD5,1
8853,BASE.2,81
8854,LGALS2.1,53
8855,KIF18B.2,74
8856,PCNX.1,104
8857,MED11.2,84
8858,GPR6,54
8859,GALR3,59
8860,C20orf95,18
8861,ZNF775,49
8862,JAGN1.3,85
8863,ZFP36,65
8864,MTMR8.2,32
8865,CCDC48.1,50
8866,SPRYD4.2,103
8867,FOS,3
8868,KLF15.1,1
8869,RALGAPA2.1,127
8870,P4HB.3,95
8871,ATN1.1,89
8872,GAS2L2,94
8873,KCNQ1DN.3,39
8874,SPATS1.3,11
8875,GPR25,110
8876,MIR1826,100
8877,RBBP7,77
8878,BARD1.1,9
8879,CLPTM1.1,56
8880,CPD,65
8881,CKMT1B,42
8882,CLSPN,67
8883,SPNS3.3,108
8884,ANKRD13A.3,124
8885,SIAH3.1,41
8886,DHX9.1,59
8887,TMF1.1,109
8888,HSD17B12.3,113
8889,FRG1.1,106
8890,ZNF19,103
8891,ZNF257,80
8892,NDUFA4.1,1
8893,REST.1,64
8894,AGA,114
8895,APBB1IP,23
8896,ZNF287.1,53
8897,MIR375.1,1
8898,STK35.1,127
8899,ZNF24,1
8900,PAGE3.1,130
8901,MAP2K1.2,1
8902,HOXD1,130
8903,KANK2,23
8904,TRAPPC3.1,70
8905,LCN15,9
8906,PCDHB8,110
8907,CAP2,52
8908,SYT17.1,1
8909,FAM25A.1,6
8910,ATP6V1F.1,1
8911,WDR85,116
8912,DHX35.2,119
8913,LOC200726.1,6
8914,SWAP70,103
8915,PDXDC1,42
8916,LOC642006.2,117
8917,DNAJC9.2,124
8918,IDH3A.2,48
8919,CCDC24.3,130
8920,SMPDL3A,34
8921,GUCA2A.2,39
8922,OOEP.1,111
8923,CYR61.1,7
8924,RPP40,69
8925,GPR150.1,126
8926,ACSL1.1,96
8927,CGB8.1,78
8928,TRA2A.2,103
8929,VSIG10,65
8930,NKX6.3.3,26
8931,OXT.2,97
8932,C8orf76.1,30
8933,IRX6.1,54
8934,DGKQ.1,115
8935,LOC284276,69
8936,PMP22,7
8937,RNF26.3,77
8938,GIMAP1.1,46
8939,RB1.1,28
8940,ZNF304.2,49
8941,GLRX3.1,97
8942,PFKFB4.2,19
8943,NUP85,13
8944,C10orf12.1,21
8945,ZNF485,25
8946,DGKZ,32
8947,CYP46A1,48
8948,NAPSA,12
8949,ORAOV1.1,110
8950,LDHB.1,25
8951,DHRS7C.2,106
8952,AHNAK2,101
8953,IHH.2,30
8954,ABHD8.3,4
8955,ZNF501.1,80
8956,MPPED2.4,49
8957,ATP6AP1,79
8958,OLIG2.1,32
8959,HSPB1,31
8960,ARSG.1,40
8961,SERINC2,97
8962,PTH2.1,80
8963,SLC1A2,124
8964,SLC35A3.2,75
8965,RAB11A.2,120
8966,SERINC5,75
8967,C5orf35,17
8968,RNF144A.1,25
8969,CLDN1,60
8970,NKAP.1,99
8971,MSH2.1,95
8972,IRF2BP1,5
8973,SGTA.1,77
8974,HIST3H3.1,121
8975,ZSWIM6.1,55
8976,RFX6.1,88
8977,METTL2A.2,46
8978,PPRC1.2,57
8979,FAM46D.3,56
8980,ZNF470.1,2
8981,CCNL1.1,23
8982,C17orf98,23
8983,C3orf31.1,75
8984,TMEM126A.1,95
8985,EPHB3,7
8986,PPP3CC.1,1
8987,TNFRSF10D.1,93
8988,CDKL2.2,107
8989,ZNF701.1,11
8990,TOP2A.3,103
8991,RPL10L.2,90
8992,S100P,70
8993,TMEM185A.3,17
8994,FBXL18,17
8995,GPSM2,113
8996,SLC26A2.3,36
8997,LOC646498,16
8998,HSPA2,43
8999,CWC22.3,112
9000,ANKRD46.1,121
9001,STARD3NL.1,22
9002,POM121,24
9003,LAMP1,125
9004,KLHL9,1
9005,GPD1L,64
9006,CMYA5.2,1
9007,MIR656.1,114
9008,CXorf57.1,14
9009,MT1A,52
9010,DOK2.2,41
9011,E2F8.1,62
9012,WDR82.3,2
9013,PRKCQ,65
9014,MIR202.1,90
9015,OTUD7B.3,128
9016,MXD4.1,60
9017,C7orf31.2,8
9018,MAL2.1,6
9019,CECR2.1,81
9020,CMC1.1,14
9021,ATP8B2.1,1
9022,C1orf69,20
9023,C6orf155.2,53
9024,APOBEC3A,97
9025,FAM165B.1,1
9026,AOX2P,26
9027,GSTM5,94
9028,PTPRN.2,128
9029,SELO.1,36
9030,MST1R.1,124
9031,IGFBP4,1
9032,TBC1D22A,30
9033,FLJ25363.1,14
9034,TARS,107
9035,SNRNP200.1,12
9036,MTMR1.2,26
9037,OXT.3,95
9038,LLPH.1,64
9039,RAN,31
9040,CCNI2,35
9041,ACTB.2,67
9042,ZNF575,32
9043,MTHFD1,20
9044,GGH.1,76
9045,PMF1.1,1
9046,TTC18.1,47
9047,CHCHD2.2,117
9048,PTCHD3,122
9049,VPS37B.1,53
9050,ZNF593.2,52
9051,PIK3CB,27
9052,BARX2,28
9053,MCM6.1,105
9054,LOC222699.1,74
9055,MED4.2,9
9056,RPL36A.1,52
9057,INTS5.1,47
9058,CELSR3.1,72
9059,ST8SIA3.1,84
9060,BBS1.2,128
9061,GLP2R,112
9062,MUC21.1,61
9063,ZNF816A,70
9064,C3orf59.1,21
9065,RAB27A,11
9066,EXPH5.1,68
9067,CHCHD1.2,15
9068,SLC10A1,124
9069,PBK.2,30
9070,AR.1,119
9071,EIF5A2.1,1
9072,RPS6KL1,1
9073,STX4.1,2
9074,UGGT2.1,20
9075,OR3A1.1,100
9076,PDK2.3,1
9077,PGPEP1,124
9078,TDRD12,33
9079,ERO1LB,124
9080,LBH.1,41
9081,ONECUT3.2,15
9082,MICB.2,1
9083,DGKQ.2,32
9084,ME1,24
9085,CDH26.1,1
9086,BCORL1,98
9087,DKFZp761E198.1,1
9088,COPS3.1,83
9089,CDK5R2.2,40
9090,MAGEE2.1,123
9091,PNPT1.1,60
9092,MIR129.1,1
9093,AARS.1,100
9094,NGEF.2,124
9095,ARL1,80
9096,ATG9B,128
9097,POM121L2.1,1
9098,PCNXL3,41
9099,RASD2.1,31
9100,SOCS1,24
9101,STC1.1,19
9102,PHTF1.2,84
9103,KCNK5,98
9104,APBB1IP.1,33
9105,CHPT1.3,28
9106,OR2T29,71
9107,C17orf97.2,24
9108,ZNF766.1,10
9109,ADAMTS6.2,118
9110,LTF,31
9111,MRPS5,1
9112,ZNF385D,19
9113,KLK9,80
9114,DUSP27.1,1
9115,CENPV.2,20
9116,SHANK1,53
9117,REEP5,87
9118,ZNF554,77
9119,GABRR1,115
9120,MAP7D3.1,49
9121,KCNA4.1,90
9122,BTBD3.2,25
9123,EXT1,19
9124,GCAT,40
9125,TRMT12,75
9126,PLCB3,19
9127,GOLGA8B.1,17
9128,SCIN.2,1
9129,SF3B14.1,88
9130,RIOK3,123
9131,EVI5L,119
9132,C20orf194.1,53
9133,LOC644538.3,70
9134,BHLHE23.1,50
9135,GTPBP4.3,88
9136,FASN,48
9137,C17orf97.3,122
9138,DNAJB4,45
9139,PTPN11.2,75
9140,FAM115A.1,50
9141,MMP3.1,13
9142,NLRP13,114
9143,STIM1.3,1
9144,MRPL44,1
9145,DPY19L4.1,1
9146,METT10D.3,113
9147,RGMB,1
9148,LCTL,129
9149,ZCCHC4.3,91
9150,SOX9,92
9151,RNF146.2,11
9152,AP3B1.1,55
9153,CLIC4,19
9154,RFWD3.2,96
9155,CLEC14A.2,110
9156,ANGPTL6,44
9157,LIPT2.2,19
9158,ENDOD1,60
9159,FITM2.1,54
9160,SORD.1,66
9161,CCDC33,98
9162,S100A6,3
9163,ZNF589,57
9164,AKAP8L.3,20
9165,GLRX3.2,12
9166,IGSF8.1,1
9167,PARS2,124
9168,IKBKB,87
9169,OPRK1,77
9170,PALM3,66
9171,RAB33B,38
9172,CREBL2.1,118
9173,LIN54,22
9174,DGCR14.1,53
9175,ZNF45,54
9176,IMPACT.1,26
9177,ARL6IP1,129
9178,HTR1B.1,39
9179,PCMT1,38
9180,SCAF1.1,112
9181,STAMBPL1.2,119
9182,C10orf4.2,128
9183,ADH5,63
9184,WNT6.1,64
9185,SHFM1.1,30
9186,HOXC10.1,29
9187,PNPT1.2,9
9188,VPS37C.2,23
9189,BAI1.1,122
9190,PTOV1.1,124
9191,VPS25.1,1
9192,HTRA3.1,103
9193,SNX24.1,76
9194,USP45.1,31
9195,IRS2.2,1
9196,YTHDF3,105
9197,TSPAN2,82
9198,AIRE,90
9199,LTV1.2,54
9200,ARHGAP12,97
9201,WDR24.1,92
9202,C7orf31.3,1
9203,B3GNT4.1,68
9204,GRK1.1,118
9205,KRTAP4.9,76
9206,CHI3L1,1
9207,HIST1H1C,56
9208,FRMD3,46
9209,STAC,23
9210,SFRP5.1,31
9211,ZNF433.4,79
9212,ADIPOR2.2,27
9213,NAALAD2.1,108
9214,FUCA2.2,67
9215,UBE2MP1.1,99
9216,POLD1,94
9217,NUP43.1,94
9218,SLC16A12.1,43
9219,TTC17,119
9220,RNF112,68
9221,RANGAP1.2,1
9222,LAG3.1,9
9223,GOLGB1.2,3
9224,PF4V1,21
9225,KLF15.2,3
9226,KISS1R,1
9227,NLRP10,78
9228,PSMB10,126
9229,C10orf140,80
9230,ADRA2A.2,12
9231,LRGUK,87
9232,ZNF136.1,109
9233,NXPH3,120
9234,DEM1,67
9235,ZNF324B.1,48
9236,ADHFE1.2,56
9237,PANX1.3,1
9238,ZNF391.2,8
9239,CILP2.2,25
9240,DDX12.1,68
9241,C17orf59,60
9242,LOC100292680.2,92
9243,SLC25A15,118
9244,VPS18.1,49
9245,B9D1,104
9246,CNOT2.1,78
9247,GGCT.2,6
9248,KRT86.1,1
9249,FCHSD1.1,90
9250,EIF3D.3,75
9251,TNFAIP3,83
9252,WASL.2,1
9253,ETF1.1,106
9254,PCDHB3.2,128
9255,SGK196.1,29
9256,F11R.1,118
9257,DGCR6.3,29
9258,OXCT1.3,55
9259,LPAR2.2,118
9260,TCN1,50
9261,MYH3.2,42
9262,SLC25A37,1
9263,NEUROG3.1,76
9264,CENPC1,39
9265,F2RL1,105
9266,ZNF687.1,64
9267,C1orf14.1,15
9268,ZNF700.1,51
9269,ADCY8.2,76
9270,DHX8.1,1
9271,FREM3.2,125
9272,PTH2.2,60
9273,NOL4.3,52
9274,NUAK2,92
9275,C5orf58,20
9276,VTCN1.1,119
9277,SNAR.E,31
9278,IRF6.2,36
9279,PLCXD3,109
9280,NET1.1,1
9281,ADCY6,124
9282,NOB1,1
9283,CCDC3,14
9284,PCDHB8.1,34
9285,NME5.1,1
9286,NDUFAF4,31
9287,FLRT2.2,1
9288,TCP11L2,60
9289,ZNF488.2,118
9290,C10orf96,11
9291,ARAP3.1,1
9292,WNK4.1,29
9293,ANKRD46.2,100
9294,C5orf52,130
9295,KRT7,51
9296,TBC1D12,66
9297,SH2D7.1,46
9298,IL7.1,66
9299,SALL4.2,42
9300,AQP11.3,110
9301,GTF2E2,7
9302,CXorf22.1,91
9303,RNF17.1,63
9304,C16orf54.2,15
9305,ATP6V0D1,112
9306,SCN9A,17
9307,BAT5.4,21
9308,SFRP2.2,28
9309,RPL26,30
9310,ADM.1,108
9311,CSRNP2.2,113
9312,ZNF20.2,72
9313,COPG.1,128
9314,MFSD2B.1,90
9315,FBXO10,96
9316,CMPK2.1,9
9317,NT5M.1,92
9318,CD19,93
9319,NYNRIN,43
9320,STX1B.1,71
9321,SGPP2.1,47
9322,FUNDC2.2,70
9323,C10orf96.1,11
9324,HIST1H4K.3,127
9325,TDRD1.2,1
9326,KIAA2018.1,14
9327,ABLIM3.1,124
9328,LOC389332,5
9329,DNAJC4.2,111
9330,CPE.1,7
9331,DHX9.2,17
9332,ZNF488.3,70
9333,PRDM8.1,83
9334,HCFC2.1,2
9335,MCRS1.2,53
9336,RECK,90
9337,STRAP.1,60
9338,RPP21,40
9339,METTL3.1,107
9340,EID2B.1,80
9341,SLC5A5.1,57
9342,SOX8,1
9343,ILF2.2,70
9344,PHAX,52
9345,SARS,85
9346,LASS4,75
9347,VPS11.1,82
9348,AGBL4.2,8
9349,LARS2,100
9350,OLIG3,61
9351,PTPN21.1,94
9352,CCDC67.1,60
9353,LOC440040.3,98
9354,CAPZA2.1,30
9355,MPPE1.2,122
9356,FBXW7,91
9357,SYCP3,24
9358,PTS.1,23
9359,TMEM59L.1,1
9360,SLC25A38,101
9361,YWHAQ,48
9362,LOC100133050,20
9363,SOD1.2,89
9364,MYH10.2,118
9365,ZNF643,129
9366,SH3BP4,29
9367,S100A3,33
9368,NR2F1.2,10
9369,REXO2.4,114
9370,C13orf27.1,122
9371,ADRA2A.3,1
9372,ARVCF.1,52
9373,LOC340357,127
9374,FGD1,76
9375,DGAT1.2,109
9376,TTC12.1,99
9377,FBXO46.1,123
9378,PPID,85
9379,CD8A.1,79
9380,CDK3.1,1
9381,UHRF1BP1.1,1
9382,HIST1H4B.2,43
9383,SLC43A1.3,60
9384,DNAH8,112
9385,ZNF555.1,93
9386,KIAA0748,122
9387,ZBTB9.3,39
9388,ZNF727.1,88
9389,STX6.1,69
9390,CALML5.2,88
9391,WBSCR27,69
9392,Magmas.1,68
9393,TMEM110.1,96
9394,ESYT3.2,2
9395,GSX1.3,25
9396,RIPK1.1,33
9397,DNAJC14.1,1
9398,GPR6.1,69
9399,MRPS17,40
9400,USP53.2,80
9401,C20orf108.1,35
9402,MAGOH.2,77
9403,TRIB1.1,60
9404,VPS37B.2,36
9405,DHDH,58
9406,AHR.2,68
9407,IFLTD1.2,79
9408,PMPCB.1,63
9409,CSPG5.1,67
9410,ZNF749,27
9411,ZC3H4.2,51
9412,ZFYVE26.1,93
9413,RTDR1.1,75
9414,TTLL3,40
9415,PRKRIP1.1,112
9416,CCDC149.1,94
9417,TUT1.1,87
9418,KCNK1.1,111
9419,TLR5.1,119
9420,ETHE1,1
9421,ZNF862.2,83
9422,PROP1.1,41
9423,FZD8,106
9424,NEIL3.1,48
9425,LRRC59.2,19
9426,KLHL31.1,21
9427,LHX4,20
9428,SORT1,115
9429,MGST3,63
9430,MTA1.3,120
9431,FLJ39609.1,126
9432,PPIG.1,73
9433,WDR45.1,10
9434,RAX2,70
9435,ISY1.1,85
9436,KIAA1919.2,42
9437,LDLRAP1.2,54
9438,HOXB1.4,110
9439,RNF4,113
9440,SFPQ.2,44
9441,ZCCHC13.1,99
9442,RELB,11
9443,SPRYD4.3,117
9444,TMEM192.2,116
9445,SAP18,78
9446,KIAA1715.1,12
9447,ARL2BP.1,103
9448,TWIST1,42
9449,ATP6V0C,10
9450,HOXA9,125
9451,SETD7.1,101
9452,FAM48B1.1,124
9453,RAB20.3,1
9454,CNIH4.1,71
9455,BNIP2.1,104
9456,GPR45.2,37
9457,DCP1B.3,15
9458,HIBADH.3,69
9459,HRH3.1,53
9460,RSPO2.1,1
9461,ADAR,109
9462,LOC390594,121
9463,REXO2.5,15
9464,CAPZA2.2,108
9465,COMMD4.2,32
9466,ZNF643.1,60
9467,ZBTB2.1,76
9468,NCRNA00160,6
9469,TMED1.2,84
9470,C1orf173.2,118
9471,HTRA3.2,49
9472,GLI2,3
9473,VGLL3.2,37
9474,PIM3,23
9475,C2orf84.1,64
9476,ANO9,83
9477,CHST13.1,75
9478,BRUNOL6.2,11
9479,SYCP1.1,48
9480,ZNF148,2
9481,BHLHE40,29
9482,SRF.2,12
9483,COX18,115
9484,ULK4.2,57
9485,C7orf44.1,5
9486,HUWE1,21
9487,NOTCH4.1,60
9488,PARD6B.1,69
9489,TTC25.1,94
9490,FLII.3,28
9491,ZBBX.3,38
9492,ZNF660.2,106
9493,CCDC90A.2,23
9494,PTGES3.1,33
9495,C8orf84.4,41
9496,DONSON,59
9497,DPPA5,82
9498,SDR16C5.1,26
9499,NKX2.4.1,86
9500,C8ORFK29.1,5
9501,COQ7.1,130
9502,KDM6A.3,125
9503,VAT1L,54
9504,TTC27.2,116
9505,ABCC8.2,60
9506,MFN1,49
9507,TMED10,124
9508,KLHL14,23
9509,PDX1.1,32
9510,HORMAD2,120
9511,FCHSD1.2,48
9512,CDK4.5,41
9513,ZFP42,48
9514,PITX1.1,44
9515,BMP6,83
9516,PDCL3.3,40
9517,FUT10.1,125
9518,GPR44.1,35
9519,WRB.2,41
9520,CARKD.2,25
9521,CLUAP1.1,59
9522,CEBPB.1,1
9523,SMYD5.1,124
9524,NIT2.1,72
9525,SRBD1.1,14
9526,KIAA1826,113
9527,JAZF1.2,106
9528,DLX2.1,118
9529,CA4,71
9530,G6PC,115
9531,ARMC9.1,22
9532,SEPHS1.4,59
9533,TRMT61B.1,94
9534,CCL27,68
9535,TMEM132B.1,118
9536,C2orf73.1,18
9537,FADS1.1,14
9538,C2orf70.1,81
9539,ZAP70.1,92
9540,TMEM117,120
9541,RGS7BP,1
9542,TRIOBP.1,6
9543,ESCO2.1,84
9544,KIR3DX1,112
