,feature,Ranking
5256,GPD1L,39
5257,GPD2,24
5258,GPHB5,54
5259,GPHN,60
5260,GPI,33
5261,GPKOW,25
5262,GPLD1,63
5263,GPM6A,1
5264,GPM6B,8
5265,GPN1,17
5266,GPN2,15
5267,GPN3,23
5268,GPNMB,27
5269,GPR1,20
5270,GPR101,1
5271,GPR107,59
5272,GPR108,9
5273,GPR119,1
5274,GPR12,41
5275,GPR132,1
5276,GPR135,17
5277,GPR137,53
5278,GPR137B,1
5279,GPR137C,7
5280,GPR139,35
5281,GPR141,7
5282,GPR143,6
5283,GPR149,29
5284,GPR15,29
5285,GPR150,39
5286,GPR151,41
5287,GPR153,16
5288,GPR155,33
5289,GPR156,28
5290,GPR157,8
5291,GPR158,22
5292,GPR160,20
5293,GPR161,29
5294,GPR162,37
5295,GPR17,62
5296,GPR171,4
5297,GPR173,1
5298,GPR174,1
5299,GPR176,17
5300,GPR179,1
5301,GPR18,1
5302,GPR180,55
5303,GPR182,25
5304,GPR183,8
5305,GPR19,41
5306,GPR21,61
5307,GPR22,1
5308,GPR26,6
5309,GPR27,20
5310,GPR3,1
5311,GPR32,21
5312,GPR34,1
5313,GPR35,36
5314,GPR37,12
5315,GPR37L1,13
5316,GPR39,46
5317,GPR4,57
5318,GPR45,52
5319,GPR50,1
5320,GPR52,51
5321,GPR55,44
5322,GPR6,30
5323,GPR61,38
5324,GPR62,55
5325,GPR63,58
5326,GPR65,18
5327,GPR68,23
5328,GPR75,34
5329,GPR78,18
5330,GPR82,26
5331,GPR83,4
5332,GPR84,23
5333,GPR85,38
5334,GPR87,16
5335,GPR88,41
5336,GPRASP1,1
5337,GPRC5A,54
5338,GPRC5B,14
5339,GPRC6A,24
5340,GPRIN1,36
5341,GPRIN3,57
5342,GPS1,36
5343,GPS2,41
5344,GPSM2,24
5345,GPT2,1
5346,GPX2,13
5347,GPX3,20
5348,GPX4,60
5349,GPX5,59
5350,GPX6,64
5351,GPX7,44
5352,GPX8,1
5353,GRAMD1A,14
5354,GRAMD1B,9
5355,GRAMD1C,11
5356,GRAMD2,46
5357,GRAMD3,1
5358,GRAMD4,22
5359,GRAP2,13
5360,GRASP,1
5361,GRB10,11
5362,GRB14,24
5363,GRB2,18
5364,GRB7,1
5365,GREB1,26
5366,GREB1L,17
5367,GREM1,28
5368,GREM2,64
5369,GRHL1,28
5370,GRHL2,28
5371,GRHL3,1
5372,GRHPR,33
5373,GRIA1,27
5374,GRIA2,53
5375,GRIA3,1
5376,GRIA4,3
5377,GRID1,3
5378,GRID2,17
5379,GRID2IP,64
5380,GRIK1,59
5381,GRIK2,9
5382,GRIK3,40
5383,GRIK4,46
5384,GRIK5,24
5385,GRIN1,4
5386,GRIN2A,24
5387,GRIN2B,56
5388,GRIN2C,39
5389,GRIN2D,42
5390,GRIN3A,27
5391,GRIP1,1
5392,GRIP2,19
5393,GRIPAP1,1
5394,GRK4,18
5395,GRK5,64
5396,GRK6,55
5397,GRK7,4
5398,GRM1,35
5399,GRM2,57
5400,GRM3,6
5401,GRM4,52
5402,GRM5,25
5403,GRM6,36
5404,GRM7,44
5405,GRM8,47
5406,GRN,1
5407,GRP,52
5408,GRPEL1,32
5409,GRPR,1
5410,GRSF1,50
5411,GRTP1,7
5412,GRWD1,38
5413,GRXCR1,8
5414,GRXCR2,12
5415,GSDMA,1
5416,GSDMB,1
5417,GSDMC,31
5418,GSDMD,27
5419,GSG1L,9
5420,GSG2,6
5421,GSK3A,14
5422,GSK3B,50
5423,GSN,59
5424,GSPT1,1
5425,GSR,56
5426,GSS,19
5427,GSTA1,44
5428,GSTA3,31
5429,GSTA4,23
5430,GSTA5,54
5431,GSTCD,40
5432,GSTK1,51
5433,GSTM3,45
5434,GSTM5,32
5435,GSTO1,51
5436,GSTO2,17
5437,GSTZ1,35
5438,GSX1,25
5439,GSX2,56
5440,GTDC1,63
5441,GTF2A1,30
5442,GTF2A1L,58
5443,GTF2A2,56
5444,GTF2B,2
5445,GTF2E1,38
5446,GTF2E2,34
5447,GTF2F1,43
5448,GTF2F2,41
5449,GTF2H1,9
5450,GTF2H4,44
5451,GTF2H5,47
5452,GTF2I,1
5453,GTF2IRD1,1
5454,GTF2IRD2,14
5455,GTF2IRD2B,35
5456,GTF3A,39
5457,GTF3C1,13
5458,GTF3C2,30
5459,GTF3C3,43
5460,GTF3C4,52
5461,GTF3C5,1
5462,GTF3C6,31
5463,GTPBP1,10
5464,GTPBP10,35
5465,GTPBP2,10
5466,GTPBP4,1
5467,GTPBP8,29
5468,GTSE1,45
5469,GTSF1,1
5470,GTSF1L,1
5471,GUCA1A,34
5472,GUCA1B,15
5473,GUCA2A,49
5474,GUCA2B,29
5475,GUCY1A2,1
5476,GUCY1A3,18
5477,GUCY1B3,46
5478,GUCY2C,51
5479,GUCY2D,26
5480,GUCY2F,1
5481,GUF1,27
5482,GUK1,37
5483,GULP1,61
5484,GXYLT1,28
5485,GXYLT2,24
5486,GYG1,8
5487,GYLTL1B,37
5488,GYPA,55
5489,GYPC,32
5490,GYS1,41
5491,GYS2,13
5492,GZF1,20
5493,GZMA,10
5494,GZMB,1
5495,GZMH,10
5496,GZMK,25
5497,GZMM,12
5498,H19,59
5499,H1FNT,1
5500,H1FOO,40
5501,H2AFV,16
5502,H2AFY,27
5503,H2AFY2,47
5504,H2AFZ,29
5505,H2BFM,1
5506,H2BFWT,1
5507,H3F3A,22
5508,H3F3B,59
5509,H3F3C,8
5510,H6PD,7
5511,HAAO,1
5512,HABP2,45
5513,HABP4,27
5514,HACE1,51
5515,HACL1,10
5516,HADH,40
5517,HADHA,1
5518,HADHB,18
5519,HAGH,1
5520,HAGHL,1
5521,HAL,11
5522,HAMP,1
5523,HAND1,15
5524,HAO1,6
5525,HAO2,39
5526,HAP1,19
5527,HAPLN1,1
5528,HAPLN2,48
5529,HAPLN3,62
5530,HAPLN4,16
5531,HARBI1,50
5532,HARS,55
5533,HARS2,61
5534,HAS1,41
5535,HAS2,7
5536,HAS3,19
5537,HAT1,59
5538,HAUS1,50
5539,HAUS2,1
5540,HAUS3,10
5541,HAUS4,1
5542,HAUS5,4
5543,HAUS6,36
5544,HAUS7,1
5545,HAUS8,45
5546,HAVCR1,15
5547,HAVCR2,15
5548,HAX1,11
5549,HBB,59
5550,HBE1,53
5551,HBEGF,48
5552,HBG1,30
5553,HBG2,18
5554,HBP1,33
5555,HBS1L,37
5556,HCCS,11
5557,HCFC1,2
5558,HCFC2,46
5559,HCG11,31
5560,HCG18,34
5561,HCG22,53
5562,HCG27,63
5563,HCK,14
5564,HCLS1,55
5565,HCN1,17
5566,HCN2,7
5567,HCN3,54
5568,HCN4,60
5569,HCRTR1,33
5570,HCRTR2,11
5571,HCST,59
5572,HDAC1,26
5573,HDAC11,27
5574,HDAC2,23
5575,HDAC3,19
5576,HDAC4,25
5577,HDAC5,1
5578,HDAC6,13
5579,HDAC7,1
5580,HDAC8,1
5581,HDAC9,20
5582,HDC,1
5583,HDDC2,52
5584,HDDC3,53
5585,HDGF,63
5586,HDGFL1,51
5587,HDHD2,53
5588,HDHD3,48
5589,HDLBP,48
5590,HDX,1
5591,HEATR1,1
5592,HEATR3,8
5593,HEATR4,24
5594,HEATR5A,30
5595,HEATR5B,60
5596,HEATR6,11
5597,HEBP2,31
5598,HECA,20
5599,HECTD1,13
5600,HECTD2,42
5601,HECTD3,16
5602,HECW1,11
5603,HECW2,55
5604,HEG1,42
5605,HELB,25
5606,HELLS,1
5607,HELQ,47
5608,HELZ,1
5609,HEMGN,27
5610,HEMK1,53
5611,HEPACAM,30
5612,HEPACAM2,56
5613,HEPH,1
5614,HEPHL1,30
5615,HEPN1,5
5616,HERC1,50
5617,HERC2,27
5618,HERC3,20
5619,HERC4,56
5620,HERC5,22
5621,HERC6,5
5622,HERPUD1,29
5623,HERPUD2,3
5624,HES1,49
5625,HES2,1
5626,HES3,1
5627,HES7,28
5628,HESX1,49
5629,HEXA,41
5630,HEXB,11
5631,HEXDC,12
5632,HEXIM1,1
5633,HEXIM2,1
5634,HEY1,9
5635,HEY2,5
5636,HEYL,53
5637,HFE,31
5638,HFM1,46
5639,HGD,28
5640,HGF,1
5641,HGS,50
5642,HHAT,22
5643,HHATL,60
5644,HHEX,49
5645,HHIP,44
5646,HHIPL1,46
5647,HHIPL2,34
5648,HHLA1,2
5649,HHLA2,4
5650,HHLA3,51
5651,HIAT1,57
5652,HIATL1,27
5653,HIATL2,59
5654,HIBADH,1
5655,HIBCH,53
5656,HIC1,43
5657,HIF1A,37
5658,HIF1AN,38
5659,HIF3A,34
5660,HIGD1A,58
5661,HIGD1B,1
5662,HIGD1C,31
5663,HIGD2A,24
5664,HIGD2B,50
5665,HINFP,34
5666,HINT1,46
5667,HINT3,11
5668,HIP1,20
5669,HIP1R,25
5670,HIPK1,30
5671,HIPK2,14
5672,HIPK3,5
5673,HIPK4,31
5674,HIST1H1D,62
5675,HIST1H1E,60
5676,HIST1H1T,61
5677,HIST1H2AB,54
5678,HIST1H2AC,55
5679,HIST1H2AE,64
5680,HIST1H2AJ,52
5681,HIST1H2AK,61
5682,HIST1H2AM,31
5683,HIST1H2BB,34
5684,HIST1H2BC,21
5685,HIST1H2BD,43
5686,HIST1H2BE,57
5687,HIST1H2BF,59
5688,HIST1H2BG,35
5689,HIST1H2BI,49
5690,HIST1H2BJ,17
5691,HIST1H2BK,46
5692,HIST1H2BL,64
5693,HIST1H2BM,46
5694,HIST1H2BN,49
5695,HIST1H2BO,63
5696,HIST1H3B,62
5697,HIST1H3E,51
5698,HIST1H3F,55
5699,HIST1H3G,60
5700,HIST1H3H,60
5701,HIST1H3I,56
5702,HIST1H3J,52
5703,HIST1H4B,46
5704,HIST1H4D,32
5705,HIST1H4E,63
5706,HIST1H4F,12
5707,HIST1H4H,62
5708,HIST1H4I,61
5709,HIST1H4K,61
5710,HIST1H4L,50
5711,HIVEP1,25
5712,HIVEP2,21
5713,HIVEP3,30
5714,HJURP,47
5715,HK1,55
5716,HK2,58
5717,HK3,47
5718,HKDC1,32
5719,HKR1,14
5720,HLA.DMA,53
5721,HLA.DMB,28
5722,HLA.DOA,44
5723,HLA.DPA1,9
5724,HLA.DPB1,20
5725,HLA.E,59
5726,HLA.F,35
5727,HLCS,5
5728,HLF,9
5729,HLTF,28
5730,HLX,56
5731,HM13,48
5732,HMBOX1,1
5733,HMBS,53
5734,HMCN1,15
5735,HMG20A,63
5736,HMGA1,23
5737,HMGA2,1
5738,HMGB1,37
5739,HMGB3,1
5740,HMGB4,38
5741,HMGCL,1
5742,HMGCLL1,35
5743,HMGCR,48
5744,HMGCS1,38
5745,HMGCS2,1
5746,HMGN1,10
5747,HMGN2,34
5748,HMGN3,57
5749,HMGN4,47
5750,HMGN5,1
5751,HMGXB3,23
5752,HMGXB4,1
5753,HMHA1,2
5754,HMHB1,26
5755,HMMR,1
5756,HMOX1,37
5757,HMOX2,1
5758,HMP19,44
5759,HMSD,26
5760,HMX2,31
5761,HMX3,63
5762,HN1,42
5763,HN1L,1
5764,HNF1A,54
5765,HNF1B,4
5766,HNF4A,18
5767,HNF4G,2
5768,HNRNPA0,18
5769,HNRNPA1,12
5770,HNRNPA2B1,9
5771,HNRNPA3,57
5772,HNRNPAB,18
5773,HNRNPC,15
5774,HNRNPD,25
5775,HNRNPF,23
5776,HNRNPH1,48
5777,HNRNPH2,1
5778,HNRNPH3,59
5779,HNRNPK,62
5780,HNRNPL,2
5781,HNRNPM,61
5782,HNRNPR,38
5783,HNRNPU,23
5784,HNRNPUL1,63
5785,HNRNPUL2,4
5786,HOMER1,11
5787,HOMER2,51
5788,HOMER3,31
5789,HOMEZ,38
5790,HOOK1,1
5791,HOOK2,29
5792,HOOK3,1
5793,HOPX,1
5794,HORMAD1,36
5795,HORMAD2,6
5796,HOTAIR,22
5797,HOXA1,39
5798,HOXA10,12
5799,HOXA11,10
5800,HOXA13,24
5801,HOXA2,48
5802,HOXA3,28
5803,HOXA4,6
5804,HOXA5,25
5805,HOXA6,32
5806,HOXA7,20
5807,HOXA9,15
5808,HOXB1,9
5809,HOXB13,1
5810,HOXB3,1
5811,HOXB6,13
5812,HOXB7,3
5813,HOXB9,5
5814,HOXC10,9
5815,HOXC11,14
5816,HOXC12,4
5817,HOXC13,11
5818,HOXC4,3
5819,HOXC5,25
5820,HOXC6,2
5821,HOXC9,18
5822,HOXD1,27
5823,HOXD10,36
5824,HOXD11,58
5825,HOXD12,44
5826,HOXD13,55
5827,HOXD3,60
5828,HOXD4,27
5829,HOXD8,52
5830,HOXD9,30
5831,HP1BP3,24
5832,HPCA,15
5833,HPCAL1,28
5834,HPCAL4,58
5835,HPD,64
5836,HPDL,2
5837,HPGD,1
5838,HPGDS,8
5839,HPN,43
5840,HPR,20
5841,HPRT1,1
5842,HPS1,58
5843,HPS3,5
5844,HPS4,6
5845,HPS5,7
5846,HPS6,61
5847,HPSE,36
5848,HPSE2,26
5849,HPVC1,14
5850,HPX,47
5851,HPYR1,4
5852,HR,37
5853,HRASLS,32
5854,HRASLS2,26
5855,HRASLS5,15
5856,HRC,60
5857,HRG,4
5858,HRH1,19
5859,HRH2,58
5860,HRH3,22
5861,HRH4,19
5862,HRK,50
5863,HRNR,27
5864,HRSP12,1
5865,HS1BP3,1
5866,HS2ST1,19
5867,HS3ST1,14
5868,HS3ST2,19
5869,HS3ST3A1,44
5870,HS3ST4,52
5871,HS3ST5,58
5872,HS3ST6,1
5873,HS6ST1,59
5874,HS6ST2,1
5875,HS6ST3,16
5876,HSBP1,6
5877,HSCB,46
5878,HSD11B1,1
5879,HSD11B1L,11
5880,HSD11B2,27
5881,HSD17B1,1
5882,HSD17B10,1
5883,HSD17B11,60
5884,HSD17B12,43
5885,HSD17B13,49
5886,HSD17B14,48
5887,HSD17B2,48
5888,HSD17B3,56
5889,HSD17B4,1
5890,HSD17B6,37
5891,HSD17B7,55
5892,HSD17B8,59
5893,HSD3B1,15
5894,HSD3B2,56
5895,HSD3B7,29
5896,HSDL1,1
5897,HSDL2,55
5898,HSF2,53
5899,HSF2BP,40
5900,HSF4,3
5901,HSF5,16
5902,HSH2D,34
5903,HSP90AA1,30
5904,HSP90AB1,60
5905,HSP90B1,14
5906,HSPA12A,58
5907,HSPA12B,38
5908,HSPA13,19
5909,HSPA14,1
5910,HSPA2,13
5911,HSPA4,37
5912,HSPA4L,47
5913,HSPA5,30
5914,HSPA8,39
5915,HSPA9,23
5916,HSPB1,57
5917,HSPB11,11
5918,HSPB2,9
5919,HSPB6,26
5920,HSPB7,39
5921,HSPB8,19
5922,HSPB9,4
5923,HSPBAP1,46
5924,HSPBP1,45
5925,HSPD1,21
5926,HSPE1,40
5927,HSPG2,4
5928,HSPH1,59
5929,HTATIP2,33
5930,HTATSF1,1
5931,HTN1,30
5932,HTN3,19
5933,HTR1A,1
5934,HTR1B,56
5935,HTR1D,1
5936,HTR1E,33
5937,HTR2A,42
5938,HTR2B,44
5939,HTR2C,1
5940,HTR3A,52
5941,HTR3B,10
5942,HTR4,20
5943,HTR5A,6
5944,HTR6,24
5945,HTR7,60
5946,HTRA1,13
5947,HTRA2,55
5948,HTRA3,18
5949,HTRA4,1
5950,HTT,1
5951,HULC,1
5952,HUNK,1
5953,HUS1,1
5954,HUWE1,1
5955,HVCN1,20
5956,HYAL1,61
5957,HYAL2,64
5958,HYAL3,63
5959,HYAL4,14
5960,HYDIN,39
5961,HYI,12
5962,HYLS1,13
5963,HYMAI,43
5964,HYOU1,17
5965,IAH1,30
5966,IAPP,21
5967,IARS,50
5968,IARS2,21
5969,IBSP,38
5970,IBTK,30
5971,ICA1,25
5972,ICA1L,30
5973,ICAM1,43
5974,ICAM2,18
5975,ICAM3,6
5976,ICAM5,51
5977,ICK,60
5978,ICMT,32
5979,ICOS,53
5980,ICOSLG,19
5981,ICT1,40
5982,ID1,33
5983,ID2,54
5984,ID4,10
5985,IDH1,53
5986,IDH2,9
5987,IDH3A,23
5988,IDH3B,32
5989,IDH3G,1
5990,IDO1,1
5991,IDO2,1
5992,IDS,1
5993,IER2,37
5994,IER3,58
5995,IER3IP1,44
5996,IFFO1,30
5997,IFFO2,31
5998,IFI16,48
5999,IFI27,13
6000,IFI27L1,34
6001,IFI27L2,7
6002,IFI30,60
6003,IFI35,1
6004,IFI44,29
6005,IFI44L,2
6006,IFI6,13
6007,IFIH1,4
6008,IFIT1,15
6009,IFIT1B,1
6010,IFIT2,1
6011,IFIT3,22
6012,IFIT5,2
6013,IFNA1,5
6014,IFNA10,3
6015,IFNA13,50
6016,IFNA14,6
6017,IFNA16,24
6018,IFNA17,55
6019,IFNA21,17
6020,IFNA4,11
6021,IFNA6,61
6022,IFNA7,28
6023,IFNA8,13
6024,IFNAR1,1
6025,IFNAR2,3
6026,IFNB1,12
6027,IFNG,1
6028,IFNGR1,35
6029,IFNGR2,1
6030,IFNK,61
6031,IFNW1,34
6032,IFRD2,56
6033,IFT122,26
6034,IFT140,1
6035,IFT172,13
6036,IFT20,7
6037,IFT27,4
6038,IFT46,36
6039,IFT52,1
6040,IFT57,53
6041,IFT74,6
6042,IFT80,43
6043,IFT81,43
6044,IFT88,41
6045,IGDCC3,50
6046,IGDCC4,47
6047,IGF1,18
6048,IGF1R,26
6049,IGF2,54
6050,IGF2BP1,11
6051,IGF2BP2,8
6052,IGF2BP3,11
6053,IGF2R,18
6054,IGFALS,1
6055,IGFBP1,1
6056,IGFBP2,52
6057,IGFBP3,1
6058,IGFBP4,4
6059,IGFBP5,59
6060,IGFBP7,46
6061,IGFBPL1,15
6062,IGFL1,58
6063,IGFL2,58
6064,IGFL3,32
6065,IGFL4,64
6066,IGFN1,7
6067,IGHMBP2,9
6068,IGLON5,64
6069,IGSF10,29
6070,IGSF11,63
6071,IGSF21,22
6072,IGSF22,10
6073,IGSF3,59
6074,IGSF5,1
6075,IGSF8,54
6076,IGSF9,39
6077,IGSF9B,48
6078,IHH,26
6079,IK,57
6080,IKBIP,20
6081,IKBKAP,55
6082,IKBKB,7
6083,IKBKE,1
6084,IKBKG,1
6085,IKZF1,9
6086,IKZF2,42
6087,IKZF3,1
6088,IKZF4,9
6089,IKZF5,29
6090,IL10,11
6091,IL10RA,38
6092,IL10RB,16
6093,IL11,57
6094,IL11RA,39
6095,IL12A,51
6096,IL12B,1
6097,IL12RB1,27
6098,IL12RB2,9
6099,IL13,26
6100,IL13RA1,1
6101,IL15,48
6102,IL15RA,1
6103,IL16,47
6104,IL17A,31
6105,IL17B,30
6106,IL17D,49
6107,IL17F,49
6108,IL17RA,24
6109,IL17RB,50
6110,IL17RC,1
6111,IL17RD,22
6112,IL17RE,1
6113,IL18,34
6114,IL18R1,43
6115,IL18RAP,56
6116,IL19,56
6117,IL1A,40
6118,IL1B,56
6119,IL1F10,63
6120,IL1R1,38
6121,IL1R2,35
6122,IL1RAP,18
6123,IL1RAPL1,1
6124,IL1RAPL2,1
6125,IL1RL1,40
6126,IL1RL2,61
6127,IL1RN,25
6128,IL2,57
6129,IL20,50
6130,IL20RA,57
6131,IL20RB,63
6132,IL21,59
6133,IL21R,31
6134,IL22,3
6135,IL22RA1,3
6136,IL22RA2,64
6137,IL23A,10
6138,IL23R,29
6139,IL24,1
6140,IL25,38
6141,IL26,1
6142,IL27,17
6143,IL27RA,52
6144,IL2RA,16
6145,IL2RB,22
6146,IL2RG,1
6147,IL3,12
6148,IL31,53
6149,IL31RA,12
6150,IL33,1
6151,IL34,38
6152,IL4,45
6153,IL4R,15
6154,IL5,24
6155,IL5RA,41
6156,IL6,1
6157,IL6R,5
6158,IL6ST,20
6159,IL7,15
6160,IL7R,17
6161,IL9,48
6162,ILDR1,49
6163,ILDR2,19
6164,ILF2,22
6165,ILF3,63
6166,ILK,45
6167,ILKAP,4
6168,ILVBL,10
6169,IMMP1L,3
6170,IMMP2L,35
6171,IMP3,3
6172,IMPA1,1
6173,IMPA2,32
6174,IMPACT,25
6175,IMPAD1,2
6176,IMPDH1,43
6177,IMPDH2,63
6178,IMPG1,50
6179,IMPG2,59
6180,INA,62
6181,INADL,1
6182,INCA1,30
6183,INCENP,5
6184,INE1,12
6185,INE2,1
6186,INF2,1
6187,ING1,1
6188,ING2,24
6189,ING3,47
6190,ING4,31
6191,INHA,34
6192,INHBA,1
6193,INHBC,10
6194,INHBE,33
6195,INMT,42
6196,INO80,1
6197,INO80B,49
6198,INO80C,17
6199,INO80D,50
6200,INPP1,53
6201,INPP4A,32
6202,INPP4B,48
6203,INPP5A,46
6204,INPP5B,20
6205,INPP5D,50
6206,INPP5E,1
6207,INPP5F,54
6208,INPP5J,16
6209,INPP5K,33
6210,INPPL1,36
6211,INS.IGF2,40
6212,INSC,19
6213,INSIG1,11
6214,INSIG2,52
6215,INSL3,44
6216,INSL4,22
6217,INSL5,1
6218,INSM1,28
6219,INSM2,1
6220,INSR,8
6221,INSRR,41
6222,INTS1,18
6223,INTS10,15
6224,INTS12,46
6225,INTS2,1
6226,INTS3,30
6227,INTS4,12
6228,INTS5,20
6229,INTS6,23
6230,INTS7,1
6231,INTS8,15
6232,INTS9,1
6233,INTU,57
6234,INVS,41
6235,IP6K1,59
6236,IP6K2,60
6237,IP6K3,58
6238,IPCEF1,55
6239,IPMK,34
6240,IPO11,1
6241,IPO13,53
6242,IPO4,19
6243,IPO5,44
6244,IPO7,48
6245,IPO8,13
6246,IPO9,1
6247,IPP,20
6248,IPPK,50
6249,IQCA1,52
6250,IQCB1,15
6251,IQCC,18
6252,IQCD,35
6253,IQCE,34
6254,IQCF1,35
6255,IQCF2,54
6256,IQCF3,59
6257,IQCF5,59
6258,IQCF6,64
6259,IQCH,55
6260,IQCJ,1
6261,IQCK,30
6262,IQGAP1,21
6263,IQGAP2,8
6264,IQGAP3,47
6265,IQSEC1,15
6266,IQSEC2,1
6267,IQUB,7
6268,IRAK1,1
6269,IRAK1BP1,54
6270,IRAK3,1
6271,IRAK4,19
6272,IREB2,43
6273,IRF1,62
6274,IRF2,23
6275,IRF2BP2,1
6276,IRF3,1
6277,IRF5,61
6278,IRF6,1
6279,IRF8,4
6280,IRF9,63
6281,IRGC,34
6282,IRGM,43
6283,IRGQ,8
6284,IRS1,64
6285,IRS2,6
6286,IRX1,8
6287,IRX2,45
6288,IRX3,6
6289,IRX4,27
6290,ISCA1,1
6291,ISCA2,59
6292,ISCU,60
6293,ISG20,56
6294,ISG20L2,54
6295,ISL1,28
6296,ISL2,56
6297,ISLR,57
6298,ISLR2,45
6299,ISM1,15
6300,ISM2,64
6301,ISOC1,1
6302,ISOC2,45
6303,ISPD,13
6304,ISX,37
6305,ISY1,22
6306,ISYNA1,57
6307,ITCH,53
6308,ITFG1,1
6309,ITFG2,50
6310,ITGA1,1
6311,ITGA11,18
6312,ITGA2,31
6313,ITGA2B,7
6314,ITGA3,11
6315,ITGA4,9
6316,ITGA5,8
6317,ITGA6,61
6318,ITGA7,1
6319,ITGA8,1
6320,ITGA9,42
6321,ITGAD,11
6322,ITGAE,12
6323,ITGAL,63
6324,ITGAM,7
6325,ITGAV,57
6326,ITGAX,36
6327,ITGB1,29
6328,ITGB1BP1,33
6329,ITGB2,9
6330,ITGB3,1
6331,ITGB3BP,1
6332,ITGB4,1
6333,ITGB5,27
6334,ITGB6,47
6335,ITGB7,1
6336,ITGB8,52
6337,ITGBL1,22
6338,ITIH1,62
6339,ITIH2,1
6340,ITIH3,63
6341,ITIH4,62
6342,ITIH5,1
6343,ITK,29
6344,ITLN1,42
6345,ITLN2,35
6346,ITM2A,1
6347,ITM2B,36
6348,ITM2C,59
6349,ITPA,41
6350,ITPK1,32
6351,ITPKA,16
6352,ITPKB,30
6353,ITPKC,56
6354,ITPR1,9
6355,ITPR2,1
6356,ITPR3,57
6357,ITPRIP,62
6358,ITPRIPL1,59
6359,ITPRIPL2,12
6360,ITSN1,1
6361,ITSN2,48
6362,IVD,39
6363,IVL,19
6364,IVNS1ABP,9
6365,IWS1,48
6366,IYD,46
6367,IZUMO1,58
6368,JAG1,47
6369,JAG2,54
6370,JAGN1,33
6371,JAK1,32
6372,JAK2,57
6373,JAK3,34
6374,JAKMIP1,37
6375,JAKMIP2,1
6376,JAKMIP3,30
6377,JAM2,1
6378,JAM3,20
6379,JARID2,64
6380,JAZF1,4
6381,JDP2,48
6382,JKAMP,63
6383,JMJD1C,35
6384,JMJD4,21
6385,JMJD6,25
6386,JMJD7.PLA2G4B,1
6387,JMJD8,1
6388,JMY,44
6389,JOSD1,1
6390,JOSD2,31
6391,JPH1,23
6392,JPH2,1
6393,JPH3,9
6394,JPH4,11
6395,JRK,52
6396,JRKL,17
6397,JSRP1,4
6398,JTB,18
6399,JUN,6
6400,JUNB,44
6401,JUND,50
6402,JUP,1
6403,KALRN,52
6404,KANK2,48
6405,KANK3,7
6406,KANK4,1
6407,KARS,18
6408,KAT2A,1
6409,KAT2B,31
6410,KATNA1,20
6411,KATNAL1,62
6412,KATNAL2,46
6413,KATNB1,11
6414,KAZALD1,10
6415,KBTBD11,19
6416,KBTBD12,59
6417,KBTBD13,44
6418,KBTBD2,37
6419,KBTBD3,2
6420,KBTBD4,53
6421,KBTBD6,18
6422,KBTBD7,58
6423,KBTBD8,2
6424,KC6,30
6425,KCMF1,21
6426,KCNA1,38
6427,KCNA10,30
6428,KCNA2,63
6429,KCNA3,60
6430,KCNA4,59
6431,KCNA5,44
6432,KCNA6,6
6433,KCNA7,62
6434,KCNAB1,1
6435,KCNAB2,45
6436,KCNAB3,33
6437,KCNB1,1
6438,KCNB2,55
6439,KCNC1,1
6440,KCNC2,1
6441,KCNC3,63
6442,KCNC4,56
6443,KCND1,12
6444,KCND2,27
6445,KCND3,49
6446,KCNE3,2
6447,KCNE4,47
6448,KCNF1,40
6449,KCNG1,1
6450,KCNG3,1
6451,KCNH1,24
6452,KCNH2,36
6453,KCNH3,1
6454,KCNH4,1
6455,KCNH5,33
6456,KCNH6,5
6457,KCNH7,53
6458,KCNH8,8
6459,KCNIP1,48
6460,KCNIP2,10
6461,KCNIP3,51
6462,KCNIP4,6
6463,KCNJ1,10
6464,KCNJ10,36
6465,KCNJ11,1
6466,KCNJ12,46
6467,KCNJ14,64
6468,KCNJ15,5
6469,KCNJ16,3
6470,KCNJ2,1
6471,KCNJ3,3
6472,KCNJ4,1
6473,KCNJ5,34
6474,KCNJ6,7
6475,KCNJ8,19
6476,KCNJ9,61
6477,KCNK1,3
6478,KCNK10,63
6479,KCNK12,21
6480,KCNK13,56
6481,KCNK15,18
6482,KCNK16,51
6483,KCNK17,18
6484,KCNK18,44
6485,KCNK2,44
6486,KCNK3,14
6487,KCNK4,25
6488,KCNK5,54
6489,KCNK6,1
6490,KCNK9,8
6491,KCNMA1,35
6492,KCNMB1,52
6493,KCNMB2,1
6494,KCNMB3,44
6495,KCNMB4,1
6496,KCNN1,63
6497,KCNN2,1
6498,KCNN3,9
6499,KCNN4,61
6500,KCNQ1,64
6501,KCNQ1DN,7
6502,KCNQ1OT1,23
6503,KCNQ2,15
6504,KCNQ3,1
6505,KCNQ4,38
6506,KCNQ5,21
6507,KCNS1,48
6508,KCNS2,7
6509,KCNS3,1
6510,KCNT1,25
6511,KCNT2,10
6512,KCNU1,9
6513,KCNV1,8
6514,KCNV2,60
6515,KCP,35
6516,KCTD1,26
6517,KCTD10,22
6518,KCTD11,45
6519,KCTD12,48
6520,KCTD14,1
6521,KCTD15,52
6522,KCTD16,61
6523,KCTD18,44
6524,KCTD19,41
6525,KCTD2,21
6526,KCTD20,62
6527,KCTD21,1
6528,KCTD3,3
6529,KCTD4,1
6530,KCTD5,1
6531,KCTD6,63
6532,KCTD7,31
6533,KCTD8,12
6534,KCTD9,42
6535,KDELC1,2
6536,KDELC2,10
6537,KDELR1,56
6538,KDELR2,29
