,feature,Ranking
12781,STBD1,36
12782,STC1,70
12783,STC2,94
12784,STEAP3,115
12785,STEAP4,33
12786,STIL,133
12787,STIM1,110
12788,STIM2,68
12789,STIP1,46
12790,STK11,105
12791,STK11IP,122
12792,STK16,148
12793,STK17A,12
12794,STK17B,67
12795,STK24,53
12796,STK25,87
12797,STK3,10
12798,STK31,23
12799,STK32A,22
12800,STK32B,34
12801,STK32C,50
12802,STK33,101
12803,STK35,49
12804,STK36,76
12805,STK38,119
12806,STK38L,125
12807,STK39,31
12808,STK4,84
12809,STK40,59
12810,STMN1,35
12811,STMN2,58
12812,STMN4,111
12813,STOM,137
12814,STOML1,134
12815,STOML2,71
12816,STOML3,82
12817,STON1,126
12818,STON1.GTF2A1L,108
12819,STON2,92
12820,STOX1,142
12821,STRA13,94
12822,STRA6,132
12823,STRA8,147
12824,STRADA,20
12825,STRADB,99
12826,STRAP,86
12827,STRBP,17
12828,STRN,119
12829,STRN3,107
12830,STRN4,130
12831,STT3A,38
12832,STT3B,148
12833,STUB1,25
12834,STX10,123
12835,STX11,87
12836,STX12,11
12837,STX16,29
12838,STX17,119
12839,STX18,89
12840,STX19,4
12841,STX1A,58
12842,STX1B,60
12843,STX2,112
12844,STX3,40
12845,STX4,97
12846,STX5,4
12847,STX6,126
12848,STX7,45
12849,STX8,106
12850,STXBP1,140
12851,STXBP2,20
12852,STXBP3,109
12853,STXBP4,13
12854,STXBP5,97
12855,STXBP5L,97
12856,STXBP6,80
12857,STYK1,129
12858,STYX,36
12859,STYXL1,40
12860,SUB1,93
12861,SUCLA2,25
12862,SUCLG1,84
12863,SUCLG2,45
12864,SUCNR1,54
12865,SUDS3,36
12866,SUFU,110
12867,SUGT1,117
12868,SULF1,121
12869,SULF2,40
12870,SULT1A1,99
12871,SULT1A2,137
12872,SULT1B1,124
12873,SULT1C2,131
12874,SULT1C3,141
12875,SULT1C4,133
12876,SULT1E1,123
12877,SULT2A1,126
12878,SULT2B1,30
12879,SULT4A1,48
12880,SULT6B1,105
12881,SUMF1,69
12882,SUMF2,80
12883,SUMO1,65
12884,SUMO2,108
12885,SUMO3,48
12886,SUMO4,110
12887,SUN1,145
12888,SUN2,8
12889,SUN3,58
12890,SUN5,88
12891,SUOX,18
12892,SUPT16H,28
12893,SUPT3H,68
12894,SUPT4H1,38
12895,SUPT5H,25
12896,SUPT6H,8
12897,SUPT7L,43
12898,SUPV3L1,92
12899,SURF1,7
12900,SURF4,32
12901,SURF6,86
12902,SUSD1,101
12903,SUSD2,126
12904,SUSD3,89
12905,SUSD4,89
12906,SUSD5,67
12907,SUV39H1,47
12908,SUV39H2,10
12909,SUV420H1,51
12910,SUZ12,5
12911,SV2A,16
12912,SV2B,146
12913,SV2C,13
12914,SVEP1,36
12915,SVIL,127
12916,SVIP,86
12917,SVOP,125
12918,SVOPL,11
12919,SWAP70,118
12920,SYAP1,8
12921,SYBU,9
12922,SYCE1L,21
12923,SYCE2,95
12924,SYCP1,94
12925,SYCP2,18
12926,SYCP2L,54
12927,SYDE1,61
12928,SYDE2,28
12929,SYK,138
12930,SYMPK,132
12931,SYN1,19
12932,SYN2,134
12933,SYN3,113
12934,SYNC,106
12935,SYNCRIP,126
12936,SYNE1,84
12937,SYNE2,91
12938,SYNGAP1,79
12939,SYNGR1,58
12940,SYNGR2,112
12941,SYNGR3,30
12942,SYNGR4,117
12943,SYNJ1,120
12944,SYNJ2,135
12945,SYNJ2BP,129
12946,SYNM,125
12947,SYNPO,18
12948,SYNPO2,110
12949,SYNPO2L,118
12950,SYNPR,73
12951,SYNRG,8
12952,SYP,24
12953,SYPL1,75
12954,SYPL2,99
12955,SYS1,82
12956,SYS1.DBNDD2,60
12957,SYT1,53
12958,SYT11,141
12959,SYT12,71
12960,SYT13,144
12961,SYT14,110
12962,SYT16,61
12963,SYT17,16
12964,SYT2,50
12965,SYT3,23
12966,SYT4,121
12967,SYT5,75
12968,SYT6,146
12969,SYT7,15
12970,SYT9,90
12971,SYTL1,67
12972,SYTL2,65
12973,SYTL3,73
12974,SYTL4,17
12975,T,72
12976,TAAR1,141
12977,TAAR2,81
12978,TAAR5,25
12979,TAAR9,125
12980,TAB1,46
12981,TAB2,94
12982,TAB3,2
12983,TAC1,73
12984,TAC3,133
12985,TAC4,62
12986,TACC1,41
12987,TACC2,91
12988,TACC3,44
12989,TACO1,40
12990,TACR1,130
12991,TACR2,96
12992,TACR3,126
12993,TACSTD2,76
12994,TADA1,90
12995,TADA2A,15
12996,TADA2B,42
12997,TADA3,120
12998,TAF1,18
12999,TAF10,122
13000,TAF12,4
13001,TAF13,75
13002,TAF15,42
13003,TAF1A,114
13004,TAF1B,148
13005,TAF1D,31
13006,TAF1L,52
13007,TAF2,111
13008,TAF3,5
13009,TAF4,43
13010,TAF4B,85
13011,TAF5,80
13012,TAF5L,50
13013,TAF6,114
13014,TAF6L,100
13015,TAF7,129
13016,TAF7L,9
13017,TAF8,115
13018,TAF9,30
13019,TAF9B,11
13020,TAGAP,97
13021,TAGLN,31
13022,TAGLN2,107
13023,TAGLN3,64
13024,TAL1,142
13025,TAL2,31
13026,TALDO1,83
13027,TANC1,9
13028,TANC2,110
13029,TANK,140
13030,TAOK1,6
13031,TAOK3,92
13032,TAPBP,83
13033,TAPBPL,96
13034,TAPT1,24
13035,TARBP1,3
13036,TARBP2,16
13037,TARDBP,37
13038,TARM1,147
13039,TARS,144
13040,TARS2,52
13041,TAS1R1,25
13042,TAS1R2,19
13043,TAS2R1,66
13044,TAS2R10,147
13045,TAS2R13,71
13046,TAS2R14,109
13047,TAS2R16,84
13048,TAS2R20,99
13049,TAS2R3,91
13050,TAS2R38,75
13051,TAS2R39,23
13052,TAS2R4,101
13053,TAS2R41,13
13054,TAS2R5,93
13055,TAS2R50,146
13056,TAS2R60,84
13057,TAS2R7,63
13058,TAS2R8,145
13059,TAS2R9,106
13060,TASP1,54
13061,TAT,93
13062,TATDN1,49
13063,TATDN2,148
13064,TATDN3,55
13065,TAX1BP1,52
13066,TAX1BP3,113
13067,TAZ,40
13068,TBC1D1,50
13069,TBC1D10A,52
13070,TBC1D10B,82
13071,TBC1D12,122
13072,TBC1D13,133
13073,TBC1D14,128
13074,TBC1D15,19
13075,TBC1D16,41
13076,TBC1D19,28
13077,TBC1D2,142
13078,TBC1D21,143
13079,TBC1D22A,13
13080,TBC1D22B,112
13081,TBC1D23,37
13082,TBC1D24,2
13083,TBC1D25,29
13084,TBC1D28,5
13085,TBC1D29,10
13086,TBC1D2B,59
13087,TBC1D4,8
13088,TBC1D5,135
13089,TBC1D7,106
13090,TBC1D8,86
13091,TBC1D8B,3
13092,TBC1D9,76
13093,TBC1D9B,80
13094,TBCA,102
13095,TBCB,14
13096,TBCC,60
13097,TBCCD1,98
13098,TBCD,92
13099,TBCE,91
13100,TBCEL,114
13101,TBCK,129
13102,TBK1,17
13103,TBKBP1,11
13104,TBL1X,24
13105,TBL1XR1,67
13106,TBL2,142
13107,TBL3,28
13108,TBP,137
13109,TBPL1,34
13110,TBPL2,81
13111,TBR1,128
13112,TBRG1,132
13113,TBRG4,17
13114,TBX15,44
13115,TBX18,84
13116,TBX19,113
13117,TBX2,31
13118,TBX20,6
13119,TBX21,21
13120,TBX22,6
13121,TBX3,131
13122,TBX4,13
13123,TBX5,47
13124,TBXA2R,90
13125,TBXAS1,25
13126,TC2N,109
13127,TCAP,1
13128,TCEA1,5
13129,TCEA3,3
13130,TCEAL1,1
13131,TCEAL3,1
13132,TCEAL4,15
13133,TCEAL5,1
13134,TCEAL7,1
13135,TCEAL8,1
13136,TCEANC,31
13137,TCEB1,46
13138,TCEB2,1
13139,TCEB3,13
13140,TCERG1,78
13141,TCERG1L,65
13142,TCF12,54
13143,TCF15,137
13144,TCF19,136
13145,TCF20,62
13146,TCF21,118
13147,TCF23,105
13148,TCF3,29
13149,TCF4,82
13150,TCF7,31
13151,TCF7L1,147
13152,TCF7L2,56
13153,TCFL5,125
13154,TCHH,135
13155,TCHHL1,94
13156,TCHP,72
13157,TCL1A,53
13158,TCL1B,86
13159,TCL6,74
13160,TCN1,131
13161,TCN2,69
13162,TCOF1,87
13163,TCP1,146
13164,TCP10L,20
13165,TCP10L2,125
13166,TCP11,136
13167,TCP11L1,99
13168,TCP11L2,64
13169,TCTA,88
13170,TCTE1,121
13171,TCTE3,144
13172,TCTEX1D1,29
13173,TCTEX1D2,75
13174,TCTN1,52
13175,TCTN3,82
13176,TDG,95
13177,TDGF1,149
13178,TDO2,73
13179,TDP1,126
13180,TDP2,149
13181,TDRD1,107
13182,TDRD10,99
13183,TDRD12,51
13184,TDRD3,85
13185,TDRD5,142
13186,TDRD6,118
13187,TDRD7,109
13188,TDRD9,49
13189,TDRG1,64
13190,TDRKH,47
13191,TEAD1,56
13192,TEAD2,105
13193,TEAD3,147
13194,TEAD4,53
13195,TECPR1,45
13196,TECPR2,133
13197,TECR,134
13198,TECRL,71
13199,TECTA,142
13200,TECTB,79
13201,TEDDM1,142
13202,TEF,37
13203,TEK,96
13204,TEKT1,133
13205,TEKT2,37
13206,TEKT5,11
13207,TELO2,6
13208,TEP1,71
13209,TEPP,44
13210,TERC,88
13211,TERF1,29
13212,TERF2,122
13213,TERF2IP,41
13214,TERT,43
13215,TES,70
13216,TESC,51
13217,TESK2,87
13218,TET1,21
13219,TET2,65
13220,TET3,120
13221,TEX10,146
13222,TEX11,12
13223,TEX12,23
13224,TEX13A,11
13225,TEX13B,10
13226,TEX14,13
13227,TEX15,62
13228,TEX19,35
13229,TEX2,5
13230,TEX261,114
13231,TEX264,52
13232,TEX9,50
13233,TF,123
13234,TFAM,148
13235,TFAP2A,44
13236,TFAP2B,54
13237,TFAP2C,81
13238,TFAP2D,57
13239,TFAP2E,112
13240,TFAP4,1
13241,TFB1M,128
13242,TFCP2,56
13243,TFCP2L1,143
13244,TFDP1,13
13245,TFDP2,10
13246,TFDP3,3
13247,TFE3,82
13248,TFEB,147
13249,TFEC,42
13250,TFF1,70
13251,TFF2,85
13252,TFF3,4
13253,TFG,75
13254,TFIP11,36
13255,TFPI,110
13256,TFPI2,40
13257,TFPT,146
13258,TFR2,70
13259,TFRC,77
13260,TG,31
13261,TGDS,108
13262,TGFA,139
13263,TGFB1,134
13264,TGFB1I1,33
13265,TGFB2,75
13266,TGFB3,140
13267,TGFBI,112
13268,TGFBR1,110
13269,TGFBR2,141
13270,TGFBR3,12
13271,TGFBRAP1,85
13272,TGIF1,93
13273,TGIF2,100
13274,TGIF2LX,26
13275,TGM1,67
13276,TGM2,43
13277,TGM3,80
13278,TGM4,147
13279,TGM5,30
13280,TGM6,90
13281,TGM7,5
13282,TGOLN2,62
13283,TGS1,72
13284,THADA,10
13285,THAP10,111
13286,THAP11,46
13287,THAP2,23
13288,THAP3,95
13289,THAP5,118
13290,THAP6,125
13291,THAP8,118
13292,THAP9,41
13293,THBD,27
13294,THBS1,17
13295,THBS2,101
13296,THBS3,121
13297,THBS4,24
13298,THEM4,71
13299,THEM5,53
13300,THEMIS,52
13301,THG1L,31
13302,THNSL1,81
13303,THNSL2,68
13304,THOC2,8
13305,THOC3,34
13306,THOC5,54
13307,THOC7,89
13308,THOP1,96
13309,THPO,45
13310,THRA,1
13311,THRAP3,104
13312,THRB,101
13313,THRSP,2
13314,THSD1,84
13315,THSD4,134
13316,THSD7A,106
13317,THSD7B,114
13318,THTPA,37
13319,THUMPD1,74
13320,THUMPD2,109
13321,THUMPD3,131
13322,THY1,126
13323,THYN1,119
13324,TIA1,126
13325,TIAF1,6
13326,TIAL1,128
13327,TIAM1,1
13328,TIAM2,124
13329,TICAM1,57
13330,TICAM2,121
13331,TIE1,35
13332,TIFA,141
13333,TIFAB,139
13334,TIGD1,15
13335,TIGD2,115
13336,TIGD4,78
13337,TIGD5,124
13338,TIGD6,69
13339,TIGD7,5
13340,TIGIT,66
13341,TIMD4,30
13342,TIMELESS,52
13343,TIMM10,47
13344,TIMM17A,140
13345,TIMM17B,43
13346,TIMM44,126
13347,TIMM8A,1
13348,TIMM8B,53
13349,TIMM9,62
13350,TIMP1,53
13351,TIMP2,121
13352,TIMP3,85
13353,TIMP4,104
13354,TINAG,15
13355,TINAGL1,30
13356,TINF2,48
13357,TIPARP,4
13358,TIPIN,112
13359,TIPRL,76
13360,TIRAP,54
13361,TJAP1,107
13362,TJP2,68
13363,TJP3,44
13364,TK1,54
13365,TK2,136
13366,TKT,119
13367,TKTL1,16
13368,TKTL2,120
13369,TLCD1,7
13370,TLE1,142
13371,TLE2,147
13372,TLE3,67
13373,TLE4,45
13374,TLE6,123
13375,TLK1,115
13376,TLK2,46
13377,TLL1,76
13378,TLL2,136
13379,TLN1,96
13380,TLN2,86
13381,TLR1,53
13382,TLR10,54
13383,TLR2,110
13384,TLR3,44
13385,TLR4,80
13386,TLR5,109
13387,TLR6,42
13388,TLR7,37
13389,TLR9,87
13390,TLX1,120
13391,TLX1NB,78
13392,TLX2,121
13393,TLX3,119
13394,TM2D1,122
13395,TM2D2,2
13396,TM4SF1,5
13397,TM4SF18,82
13398,TM4SF19,54
13399,TM4SF20,112
13400,TM4SF4,40
13401,TM4SF5,66
13402,TM6SF1,99
13403,TM6SF2,59
13404,TM7SF3,35
13405,TM9SF1,121
13406,TM9SF2,124
13407,TM9SF3,108
13408,TM9SF4,76
13409,TMBIM1,95
13410,TMBIM4,8
13411,TMBIM6,26
13412,TMC1,103
13413,TMC2,39
13414,TMC3,113
13415,TMC4,93
13416,TMC5,59
13417,TMC6,109
13418,TMC7,39
13419,TMC8,121
13420,TMCC1,46
13421,TMCC2,131
13422,TMCC3,46
13423,TMCO1,125
13424,TMCO2,90
13425,TMCO3,8
13426,TMCO4,62
13427,TMCO5A,112
13428,TMCO6,127
13429,TMED1,132
13430,TMED10,114
13431,TMED2,110
13432,TMED3,71
13433,TMED4,21
13434,TMED5,70
13435,TMED6,77
13436,TMED7,33
13437,TMED7.TICAM2,30
13438,TMED8,99
13439,TMED9,149
13440,TMEFF1,141
13441,TMEFF2,130
13442,TMEM100,33
13443,TMEM101,2
13444,TMEM102,81
13445,TMEM104,75
13446,TMEM105,42
13447,TMEM106B,134
13448,TMEM106C,35
13449,TMEM107,55
13450,TMEM108,96
13451,TMEM109,26
13452,TMEM11,93
13453,TMEM110,72
13454,TMEM114,53
13455,TMEM115,138
13456,TMEM116,56
13457,TMEM117,31
13458,TMEM119,92
13459,TMEM120A,56
13460,TMEM120B,104
13461,TMEM123,79
13462,TMEM125,69
13463,TMEM126A,43
13464,TMEM126B,104
13465,TMEM127,143
13466,TMEM128,136
13467,TMEM129,57
13468,TMEM131,138
13469,TMEM132A,43
13470,TMEM132B,87
13471,TMEM132C,43
13472,TMEM132D,85
13473,TMEM132E,45
13474,TMEM133,17
13475,TMEM134,20
13476,TMEM135,28
13477,TMEM136,83
13478,TMEM138,17
13479,TMEM139,111
13480,TMEM140,75
13481,TMEM141,116
13482,TMEM143,49
13483,TMEM144,93
13484,TMEM145,74
13485,TMEM147,33
13486,TMEM14A,139
13487,TMEM14B,41
13488,TMEM150A,112
13489,TMEM150B,103
13490,TMEM150C,65
13491,TMEM151A,52
13492,TMEM151B,59
13493,TMEM154,123
13494,TMEM155,141
13495,TMEM156,61
13496,TMEM158,85
13497,TMEM159,61
13498,TMEM160,141
13499,TMEM161A,123
13500,TMEM161B,5
13501,TMEM163,130
13502,TMEM164,10
13503,TMEM165,83
13504,TMEM167A,1
13505,TMEM167B,67
13506,TMEM168,138
13507,TMEM169,145
13508,TMEM17,109
13509,TMEM170A,63
13510,TMEM170B,57
13511,TMEM171,117
13512,TMEM174,83
13513,TMEM176A,76
13514,TMEM176B,149
13515,TMEM177,73
13516,TMEM179,48
13517,TMEM18,50
13518,TMEM180,134
13519,TMEM181,136
13520,TMEM182,133
13521,TMEM183A,86
13522,TMEM184A,87
13523,TMEM184B,104
13524,TMEM184C,127
13525,TMEM185B,147
13526,TMEM186,101
13527,TMEM187,23
13528,TMEM189,113
13529,TMEM189.UBE2V1,147
13530,TMEM19,5
13531,TMEM190,101
13532,TMEM192,63
13533,TMEM196,55
13534,TMEM198,91
13535,TMEM199,14
13536,TMEM2,137
13537,TMEM200A,40
13538,TMEM200B,96
13539,TMEM200C,68
13540,TMEM201,83
13541,TMEM202,80
13542,TMEM204,2
13543,TMEM205,96
13544,TMEM206,96
13545,TMEM207,105
13546,TMEM208,87
13547,TMEM209,104
13548,TMEM211,95
13549,TMEM213,19
13550,TMEM214,78
13551,TMEM215,61
13552,TMEM216,11
13553,TMEM217,61
13554,TMEM218,32
13555,TMEM220,44
13556,TMEM222,105
13557,TMEM223,22
13558,TMEM225,124
13559,TMEM229A,126
13560,TMEM229B,98
13561,TMEM231,28
13562,TMEM232,26
13563,TMEM233,68
13564,TMEM25,122
13565,TMEM26,73
13566,TMEM27,9
13567,TMEM30A,133
13568,TMEM30B,103
13569,TMEM30C,28
13570,TMEM31,1
13571,TMEM33,54
13572,TMEM35,27
13573,TMEM37,134
13574,TMEM38A,99
13575,TMEM38B,83
13576,TMEM39A,126
13577,TMEM39B,29
13578,TMEM40,132
13579,TMEM41A,104
13580,TMEM43,31
13581,TMEM44,42
13582,TMEM45A,84
13583,TMEM45B,124
13584,TMEM47,1
13585,TMEM5,8
13586,TMEM50B,50
13587,TMEM51,107
13588,TMEM53,53
13589,TMEM55A,50
13590,TMEM55B,16
13591,TMEM59L,116
13592,TMEM60,63
13593,TMEM62,46
13594,TMEM63B,55
13595,TMEM63C,123
13596,TMEM64,30
13597,TMEM65,18
13598,TMEM67,17
13599,TMEM68,29
13600,TMEM70,28
13601,TMEM71,66
13602,TMEM72,27
13603,TMEM74,3
13604,TMEM86A,44
13605,TMEM86B,144
13606,TMEM87A,61
13607,TMEM87B,131
13608,TMEM89,140
13609,TMEM8B,56
13610,TMEM8C,120
13611,TMEM91,118
13612,TMEM92,23
13613,TMEM95,52
13614,TMEM97,13
13615,TMEM98,21
13616,TMEM99,54
13617,TMEM9B,107
13618,TMF1,40
13619,TMIE,132
13620,TMIGD1,12
13621,TMIGD2,139
13622,TMLHE,14
13623,TMOD1,134
13624,TMOD2,42
13625,TMOD3,24
13626,TMPO,21
13627,TMPPE,42
13628,TMPRSS11A,147
13629,TMPRSS11B,120
13630,TMPRSS11D,134
13631,TMPRSS11F,139
13632,TMPRSS12,44
13633,TMPRSS13,71
13634,TMPRSS15,32
13635,TMPRSS2,49
13636,TMPRSS3,92
13637,TMPRSS4,25
13638,TMPRSS5,47
13639,TMPRSS6,40
13640,TMPRSS7,40
13641,TMPRSS9,26
13642,TMSB15A,3
13643,TMTC1,16
13644,TMTC2,6
13645,TMTC3,14
13646,TMTC4,148
13647,TMUB1,98
13648,TMUB2,18
13649,TMX1,1
13650,TMX2,33
13651,TMX3,133
13652,TMX4,139
13653,TNC,110
13654,TNFAIP1,65
13655,TNFAIP2,20
13656,TNFAIP3,109
13657,TNFAIP6,86
13658,TNFAIP8,2
13659,TNFAIP8L3,34
13660,TNFRSF10A,53
13661,TNFRSF10B,43
13662,TNFRSF10C,103
13663,TNFRSF10D,105
13664,TNFRSF11A,22
13665,TNFRSF11B,100
13666,TNFRSF13B,98
13667,TNFRSF13C,58
13668,TNFRSF17,32
13669,TNFRSF1A,110
13670,TNFRSF21,61
13671,TNFSF10,104
13672,TNFSF11,137
13673,TNFSF12,18
13674,TNFSF12.TNFSF13,138
13675,TNFSF13B,18
13676,TNFSF14,85
13677,TNFSF15,40
13678,TNFSF8,86
13679,TNFSF9,119
13680,TNIK,78
13681,TNIP1,58
13682,TNIP2,77
13683,TNIP3,123
13684,TNK1,63
13685,TNKS,94
13686,TNKS1BP1,76
13687,TNKS2,34
13688,TNMD,5
13689,TNNC1,119
13690,TNNC2,97
13691,TNNI3,107
13692,TNNT1,92
13693,TNNT3,98
13694,TNP1,119
13695,TNP2,19
13696,TNPO1,121
13697,TNPO2,139
13698,TNPO3,148
13699,TNRC18,134
13700,TNRC6A,114
13701,TNRC6B,44
13702,TNRC6C,47
13703,TNS1,131
13704,TNS3,97
13705,TNS4,9
13706,TOB1,86
13707,TOB2,42
13708,TOLLIP,107
13709,TOM1,65
13710,TOM1L1,23
13711,TOM1L2,141
13712,TOMM20L,66
13713,TOMM22,68
13714,TOMM34,31
13715,TOMM40,120
13716,TOMM5,120
13717,TOMM7,70
13718,TOMM70A,15
13719,TOP1,55
13720,TOP1MT,35
13721,TOP2A,28
13722,TOP2B,128
13723,TOP3A,57
13724,TOPBP1,122
13725,TOPORS,72
13726,TOR1A,85
13727,TOR1B,139
13728,TOR2A,126
13729,TOX,58
13730,TOX2,64
13731,TOX3,24
13732,TOX4,41
13733,TP53,46
13734,TP53AIP1,102
13735,TP53BP1,32
13736,TP53I11,83
13737,TP53I3,43
13738,TP53INP1,94
13739,TP53INP2,88
13740,TP53RK,23
13741,TP53TG1,5
13742,TP53TG5,61
13743,TP63,96
13744,TPBG,148
13745,TPCN1,98
13746,TPCN2,20
13747,TPD52,56
13748,TPD52L1,99
13749,TPH1,87
13750,TPH2,66
13751,TPK1,71
13752,TPM1,92
13753,TPM2,111
13754,TPM4,68
13755,TPMT,55
13756,TPP1,125
13757,TPP2,94
13758,TPPP2,15
13759,TPPP3,34
13760,TPRA1,13
13761,TPRG1,75
13762,TPRKB,113
13763,TPRX1,142
13764,TPRXL,41
13765,TPSG1,1
13766,TPST1,68
13767,TPST2,103
13768,TPT1,51
13769,TPTE2,74
13770,TPX2,61
13771,TRA2A,55
13772,TRA2B,80
13773,TRADD,48
13774,TRAF1,131
13775,TRAF2,133
13776,TRAF3,62
13777,TRAF3IP1,126
13778,TRAF3IP2,139
13779,TRAF4,15
13780,TRAF6,129
13781,TRAFD1,45
13782,TRAIP,71
13783,TRAK1,121
13784,TRAK2,142
13785,TRAM1,83
13786,TRAM1L1,77
13787,TRAM2,57
13788,TRANK1,119
13789,TRAP1,2
13790,TRAPPC1,49
13791,TRAPPC10,50
13792,TRAPPC2,26
13793,TRAPPC4,113
13794,TRAPPC5,83
13795,TRAPPC6A,61
13796,TRAPPC6B,55
13797,TRAPPC9,124
13798,TRAT1,12
13799,TRDMT1,16
13800,TRDN,17
13801,TREH,80
13802,TREM1,130
13803,TREM2,97
13804,TREML1,135
13805,TREML2,76
13806,TREML4,115
13807,TRERF1,83
13808,TREX1,74
13809,TREX2,52
13810,TRH,81
13811,TRHDE,10
13812,TRHR,56
13813,TRIAP1,101
13814,TRIB1,144
13815,TRIB2,76
13816,TRIL,105
13817,TRIM10,47
13818,TRIM14,138
13819,TRIM15,140
13820,TRIM16,98
13821,TRIM16L,27
13822,TRIM2,77
13823,TRIM21,16
13824,TRIM22,108
13825,TRIM23,10
13826,TRIM24,73
13827,TRIM25,11
13828,TRIM26,69
13829,TRIM27,72
13830,TRIM29,89
13831,TRIM3,145
13832,TRIM31,93
13833,TRIM32,149
13834,TRIM34,88
13835,TRIM35,5
13836,TRIM36,72
13837,TRIM37,32
13838,TRIM38,79
13839,TRIM4,101
13840,TRIM40,126
13841,TRIM42,109
13842,TRIM43,126
13843,TRIM44,48
13844,TRIM5,131
13845,TRIM50,46
13846,TRIM54,96
13847,TRIM55,136
13848,TRIM56,14
13849,TRIM59,111
13850,TRIM6,103
13851,TRIM6.TRIM34,123
13852,TRIM60,83
13853,TRIM65,77
13854,TRIM66,105
13855,TRIM68,141
13856,TRIM69,61
13857,TRIM71,149
13858,TRIM72,54
13859,TRIM8,139
13860,TRIM9,127
13861,TRIO,30
13862,TRIOBP,140
13863,TRIP10,48
13864,TRIP11,110
13865,TRIP13,46
13866,TRIP4,32
13867,TRIP6,19
13868,TRMT1,46
13869,TRMT11,103
13870,TRMT112,123
13871,TRMT12,50
13872,TRMT2B,29
13873,TRMT5,38
13874,TRMT6,129
13875,TRMT61A,121
13876,TRMU,149
13877,TRNT1,132
13878,TRO,10
13879,TROAP,6
13880,TRPA1,11
13881,TRPC1,54
13882,TRPC3,95
13883,TRPC4,49
13884,TRPC4AP,98
13885,TRPC5,28
13886,TRPC6,27
13887,TRPC7,105
13888,TRPM1,48
13889,TRPM2,71
13890,TRPM3,112
13891,TRPM4,70
13892,TRPM5,136
13893,TRPM6,81
13894,TRPM7,1
13895,TRPM8,56
13896,TRPS1,25
13897,TRPT1,127
13898,TRPV1,85
13899,TRPV2,44
13900,TRPV3,69
13901,TRPV4,98
13902,TRPV5,42
13903,TRPV6,66
13904,TRUB1,123
13905,TRUB2,145
13906,TSC1,24
13907,TSC2,17
13908,TSC22D1,55
13909,TSC22D2,27
13910,TSC22D3,25
13911,TSC22D4,47
13912,TSEN2,134
13913,TSEN34,101
13914,TSEN54,50
13915,TSFM,58
13916,TSG101,73
13917,TSGA10,113
13918,TSGA10IP,56
13919,TSGA13,84
13920,TSHR,149
13921,TSHZ1,63
13922,TSHZ2,3
13923,TSHZ3,11
13924,TSIX,41
13925,TSKS,143
13926,TSKU,77
13927,TSLP,2
13928,TSN,133
13929,TSNAXIP1,86
13930,TSPAN10,42
13931,TSPAN11,83
13932,TSPAN12,69
13933,TSPAN13,147
13934,TSPAN14,130
13935,TSPAN15,124
13936,TSPAN16,123
13937,TSPAN18,69
13938,TSPAN19,43
13939,TSPAN3,111
13940,TSPAN31,20
13941,TSPAN32,129
13942,TSPAN33,126
13943,TSPAN4,64
13944,TSPAN5,103
13945,TSPAN6,6
13946,TSPAN7,12
13947,TSPAN8,1
13948,TSPAN9,30
13949,TSPO,54
13950,TSPO2,121
13951,TSPYL2,17
13952,TSPYL4,144
13953,TSPYL5,114
13954,TSR1,137
13955,TSR2,15
13956,TSSC1,119
13957,TSSC4,80
13958,TSSK1B,17
13959,TSSK6,120
13960,TST,45
13961,TSTD2,97
13962,TTBK1,76
13963,TTBK2,22
13964,TTC1,8
13965,TTC12,45
13966,TTC14,56
13967,TTC16,124
13968,TTC17,148
13969,TTC19,53
13970,TTC21A,72
13971,TTC21B,40
13972,TTC23,114
13973,TTC23L,48
13974,TTC25,37
13975,TTC26,80
13976,TTC28,14
13977,TTC29,149
13978,TTC3,93
13979,TTC30A,101
13980,TTC30B,109
13981,TTC31,35
13982,TTC32,72
13983,TTC33,82
13984,TTC36,118
13985,TTC37,44
13986,TTC38,38
13987,TTC39B,55
13988,TTC39C,77
13989,TTC5,21
13990,TTC7A,137
13991,TTC7B,73
13992,TTC9,138
13993,TTC9B,68
13994,TTC9C,35
13995,TTF1,140
13996,TTK,111
13997,TTL,111
13998,TTLL1,34
13999,TTLL11,70
14000,TTLL12,97
14001,TTLL3,62
14002,TTLL4,84
14003,TTLL5,139
14004,TTLL6,66
14005,TTLL9,31
14006,TTN,44
14007,TTPA,83
14008,TTPAL,32
14009,TTR,54
14010,TTYH1,129
14011,TTYH3,64
14012,TUB,130
14013,TUBA1A,5
14014,TUBA1B,25
14015,TUBA1C,1
14016,TUBA3C,99
14017,TUBA3D,148
14018,TUBA4A,123
14019,TUBA4B,149
14020,TUBA8,131
14021,TUBAL3,70
14022,TUBB,147
14023,TUBB1,65
14024,TUBB2A,135
14025,TUBB2B,128
14026,TUBB6,69
14027,TUBD1,3
14028,TUBE1,144
14029,TUBG1,2
14030,TUBG2,48
14031,TUBGCP2,123
14032,TUBGCP3,18
14033,TUBGCP4,134
14034,TUG1,110
14035,TULP1,116
14036,TULP2,108
14037,TULP3,72
14038,TULP4,135
14039,TUSC1,89
14040,TUSC2,103
14041,TUSC3,87
14042,TUSC5,60
14043,TUT1,59
14044,TWF1,107
14045,TWF2,104
14046,TWSG1,85
14047,TXK,74
14048,TXLNB,130
14049,TXLNG,7
14050,TXN2,62
14051,TXNDC11,83
14052,TXNDC15,75
14053,TXNDC16,10
14054,TXNDC17,102
14055,TXNDC2,117
14056,TXNDC5,27
